,DATE_TIME,TEMPERATURE,Dew_Point,Wind_Direction,Wind_Speed
4281,2021-06-01 07:51:00,12.2,11.1,250.0,2.1
4282,2021-06-01 08:51:00,12.2,9.4,260.0,3.1
4283,2021-06-01 09:51:00,12.2,10.6,220.0,2.1
4284,2021-06-01 10:51:00,13.9,11.7,220.0,2.6
4285,2021-06-01 11:51:00,15.6,11.1,240.0,2.6
4286,2021-06-01 12:51:00,17.2,11.1,230.0,2.6
4287,2021-06-01 13:51:00,18.9,10.6,230.0,2.6
4288,2021-06-01 14:51:00,20.0,11.1,210.0,4.1
4289,2021-06-01 15:51:00,21.7,10.0,230.0,5.1
4290,2021-06-01 16:51:00,22.8,12.2,210.0,4.6
4291,2021-06-01 17:51:00,23.3,12.2,200.0,5.7
4292,2021-06-01 18:51:00,21.7,12.2,180.0,5.1
4293,2021-06-01 19:51:00,21.7,13.3,190.0,7.2
4294,2021-06-01 20:51:00,20.0,13.3,190.0,6.7
4295,2021-06-01 21:51:00,20.0,11.1,190.0,9.3
4296,2021-06-01 22:51:00,18.3,11.7,190.0,8.8
4297,2021-06-01 23:51:00,18.3,10.6,190.0,8.8
4298,2021-06-02 00:51:00,17.2,11.1,190.0,7.7
4299,2021-06-02 01:51:00,17.2,11.7,190.0,6.2
4300,2021-06-02 02:51:00,16.7,12.2,200.0,4.6
4301,2021-06-02 03:51:00,15.6,12.8,190.0,2.6
4302,2021-06-02 04:51:00,15.6,12.2,200.0,4.1
4303,2021-06-02 04:59:00,,,,
4304,2021-06-02 05:51:00,15.0,12.2,190.0,3.1
4305,2021-06-02 06:51:00,14.4,12.2,190.0,3.1
4306,2021-06-02 07:51:00,14.4,11.7,180.0,3.1
4307,2021-06-02 08:51:00,13.9,11.1,210.0,2.1
4308,2021-06-02 09:51:00,14.4,11.7,190.0,2.6
4309,2021-06-02 10:51:00,15.6,12.8,210.0,3.6
4310,2021-06-02 11:51:00,16.7,12.8,180.0,2.6
4311,2021-06-02 12:51:00,18.3,12.8,170.0,1.5
4312,2021-06-02 13:51:00,17.8,12.8,190.0,2.6
4313,2021-06-02 14:51:00,20.0,13.3,140.0,2.1
4314,2021-06-02 15:51:00,20.0,13.9,190.0,3.1
4315,2021-06-02 16:51:00,19.4,13.9,200.0,5.7
4316,2021-06-02 17:51:00,20.0,13.9,190.0,6.2
4317,2021-06-02 18:51:00,20.0,13.3,170.0,5.1
4318,2021-06-02 19:51:00,18.9,12.8,170.0,6.2
4319,2021-06-02 20:51:00,18.9,11.7,190.0,7.7
4320,2021-06-02 21:51:00,18.9,11.7,170.0,5.1
4321,2021-06-02 22:51:00,18.9,11.1,160.0,5.1
4322,2021-06-02 23:51:00,17.2,11.7,160.0,5.1
4323,2021-06-03 00:51:00,16.1,13.9,190.0,2.6
4324,2021-06-03 01:51:00,16.1,13.9,160.0,2.1
4325,2021-06-03 02:51:00,15.6,13.9,140.0,2.6
4326,2021-06-03 03:26:00,15.6,13.9,130.0,2.1
4327,2021-06-03 03:51:00,15.6,14.4,110.0,2.6
4328,2021-06-03 04:51:00,15.6,14.4,,
4329,2021-06-03 04:59:00,,,,
4330,2021-06-03 05:34:00,15.6,14.4,140.0,3.6
4331,2021-06-03 05:51:00,15.6,14.4,130.0,2.6
4332,2021-06-03 06:31:00,15.0,15.0,150.0,2.1
4333,2021-06-03 06:51:00,15.0,15.0,160.0,2.1
4334,2021-06-03 07:51:00,15.0,14.4,160.0,2.1
4335,2021-06-03 08:51:00,15.0,14.4,80.0,1.5
4336,2021-06-03 09:46:00,16.0,15.0,110.0,1.5
4337,2021-06-03 09:51:00,15.6,15.0,130.0,1.5
4338,2021-06-03 10:28:00,15.6,15.0,100.0,2.6
4339,2021-06-03 10:51:00,15.6,15.0,100.0,1.5
4340,2021-06-03 11:20:00,16.1,15.6,120.0,2.6
4341,2021-06-03 11:51:00,16.1,15.0,100.0,3.1
4342,2021-06-03 12:04:00,16.1,15.0,120.0,3.1
4343,2021-06-03 12:51:00,16.7,15.6,100.0,3.1
4344,2021-06-03 13:33:00,17.2,16.1,120.0,3.6
4345,2021-06-03 13:39:00,17.2,16.1,110.0,3.1
4346,2021-06-03 13:51:00,16.7,16.1,110.0,2.6
4347,2021-06-03 14:18:00,16.7,16.1,120.0,3.6
4348,2021-06-03 14:51:00,17.2,16.7,130.0,3.6
4349,2021-06-03 15:49:00,17.0,17.0,150.0,2.1
4350,2021-06-03 15:51:00,17.2,17.2,150.0,2.6
4351,2021-06-03 15:56:00,17.2,17.2,,
4352,2021-06-03 15:58:00,17.2,17.2,,
4353,2021-06-03 16:02:00,17.2,17.2,170.0,2.6
4354,2021-06-03 16:51:00,17.8,17.2,170.0,3.1
4355,2021-06-03 17:44:00,18.3,17.2,210.0,4.6
4356,2021-06-03 17:51:00,18.3,17.2,200.0,4.1
4357,2021-06-03 18:37:00,19.4,17.8,210.0,1.5
4358,2021-06-03 18:51:00,20.6,18.3,,
4359,2021-06-03 19:45:00,19.0,17.0,180.0,4.1
4360,2021-06-03 19:51:00,18.9,16.7,180.0,3.6
4361,2021-06-03 20:35:00,19.4,17.8,180.0,3.1
4362,2021-06-03 20:51:00,20.6,17.8,170.0,3.1
4363,2021-06-03 21:27:00,18.9,17.2,170.0,4.1
4364,2021-06-03 21:51:00,18.3,17.2,180.0,4.6
4365,2021-06-03 22:06:00,17.8,16.7,150.0,4.1
4366,2021-06-03 22:15:00,17.8,16.7,170.0,5.1
4367,2021-06-03 22:51:00,17.2,16.7,160.0,3.1
4368,2021-06-03 23:40:00,17.2,16.7,150.0,2.6
4369,2021-06-03 23:51:00,17.2,16.7,180.0,1.5
4370,2021-06-04 00:46:00,17.0,17.0,170.0,3.1
4371,2021-06-04 00:51:00,17.2,16.7,180.0,3.6
4372,2021-06-04 01:51:00,16.7,16.7,210.0,2.6
4373,2021-06-04 02:51:00,17.2,16.7,170.0,3.6
4374,2021-06-04 03:18:00,17.2,17.2,190.0,5.7
4375,2021-06-04 03:51:00,17.8,17.2,190.0,6.2
4376,2021-06-04 04:16:00,17.2,17.2,190.0,8.2
4377,2021-06-04 04:51:00,17.2,16.7,190.0,7.7
4378,2021-06-04 04:59:00,,,,
4379,2021-06-04 05:35:00,17.2,17.2,190.0,4.6
4380,2021-06-04 05:47:00,17.0,17.0,190.0,4.6
4381,2021-06-04 05:51:00,17.2,17.2,190.0,4.6
4382,2021-06-04 06:51:00,17.2,17.2,190.0,5.1
4383,2021-06-04 07:51:00,17.8,17.8,190.0,4.1
4384,2021-06-04 08:51:00,17.2,17.2,180.0,4.1
4385,2021-06-04 09:51:00,17.2,17.2,,
4386,2021-06-04 10:02:00,17.2,16.7,,
4387,2021-06-04 10:49:00,17.0,17.0,,
4388,2021-06-04 10:51:00,17.2,17.2,200.0,1.5
4389,2021-06-04 11:49:00,18.0,18.0,180.0,3.1
4390,2021-06-04 11:51:00,17.8,17.8,180.0,3.1
4391,2021-06-04 12:51:00,18.9,18.3,200.0,3.6
4392,2021-06-04 13:19:00,17.8,17.2,180.0,4.6
4393,2021-06-04 13:41:00,17.8,17.8,190.0,3.6
4394,2021-06-04 13:51:00,18.3,17.8,180.0,3.6
4395,2021-06-04 14:44:00,18.9,17.8,180.0,4.6
4396,2021-06-04 14:51:00,18.9,17.8,190.0,5.1
4397,2021-06-04 15:51:00,20.0,18.3,190.0,3.6
4398,2021-06-04 16:51:00,19.4,17.8,170.0,4.1
4399,2021-06-04 17:51:00,20.0,18.3,170.0,3.6
4400,2021-06-04 18:51:00,22.2,18.9,180.0,3.6
4401,2021-06-04 19:51:00,22.8,18.9,170.0,5.1
4402,2021-06-04 20:11:00,21.7,18.3,200.0,5.1
4403,2021-06-04 20:15:00,20.6,17.8,200.0,5.1
4404,2021-06-04 20:29:00,19.0,16.0,300.0,8.8
4405,2021-06-04 20:47:00,18.0,16.0,330.0,3.1
4406,2021-06-04 20:51:00,18.3,16.0,240.0,3.6
4407,2021-06-04 21:28:00,17.8,16.1,180.0,3.6
4408,2021-06-04 21:49:00,17.0,16.0,220.0,4.1
4409,2021-06-04 21:51:00,17.2,16.1,220.0,3.6
4410,2021-06-04 22:51:00,19.4,17.2,210.0,2.1
4411,2021-06-04 23:51:00,18.3,16.7,230.0,3.1
4412,2021-06-05 00:51:00,16.7,16.1,190.0,3.6
4413,2021-06-05 01:51:00,16.7,15.6,200.0,3.1
4414,2021-06-05 02:49:00,17.0,16.0,220.0,2.1
4415,2021-06-05 02:51:00,16.7,16.1,220.0,2.1
4416,2021-06-05 03:51:00,16.7,16.1,190.0,2.6
4417,2021-06-05 04:51:00,17.8,16.7,240.0,3.6
4418,2021-06-05 04:59:00,,,,
4419,2021-06-05 05:51:00,17.8,17.2,230.0,4.1
4420,2021-06-05 06:51:00,17.2,16.7,220.0,2.6
4421,2021-06-05 07:51:00,16.7,16.7,270.0,2.6
4422,2021-06-05 08:51:00,17.2,16.7,210.0,1.5
4423,2021-06-05 09:51:00,17.2,16.7,,
4424,2021-06-05 10:51:00,18.9,18.3,200.0,1.5
4425,2021-06-05 11:51:00,20.0,19.4,210.0,3.1
4426,2021-06-05 12:51:00,21.7,18.9,220.0,5.7
4427,2021-06-05 13:51:00,23.9,17.8,230.0,7.2
4428,2021-06-05 14:51:00,26.1,18.3,230.0,6.7
4429,2021-06-05 15:51:00,26.7,18.3,200.0,6.2
4430,2021-06-05 16:51:00,28.9,17.8,230.0,8.2
4431,2021-06-05 17:51:00,28.3,18.9,200.0,6.2
4432,2021-06-05 18:51:00,28.9,18.3,200.0,6.2
4433,2021-06-05 19:51:00,29.4,17.8,200.0,5.1
4434,2021-06-05 20:51:00,28.9,17.8,200.0,5.1
4435,2021-06-05 21:51:00,28.9,17.2,210.0,6.2
4436,2021-06-05 22:51:00,29.4,17.2,230.0,7.2
4437,2021-06-05 23:51:00,27.8,16.7,240.0,5.7
4438,2021-06-06 00:51:00,26.1,16.7,230.0,5.1
4439,2021-06-06 01:51:00,26.1,17.2,250.0,4.6
4440,2021-06-06 02:51:00,25.0,17.2,250.0,4.6
4441,2021-06-06 03:51:00,24.4,17.2,250.0,4.1
4442,2021-06-06 04:51:00,23.3,17.2,220.0,4.1
4443,2021-06-06 04:59:00,,,,
4444,2021-06-06 05:51:00,22.2,17.8,240.0,3.6
4445,2021-06-06 06:51:00,21.1,17.2,230.0,3.6
4446,2021-06-06 07:51:00,21.1,17.8,240.0,3.6
4447,2021-06-06 08:51:00,21.1,17.8,220.0,5.1
4448,2021-06-06 09:51:00,21.1,17.8,220.0,3.1
4449,2021-06-06 10:51:00,22.2,18.9,210.0,2.1
4450,2021-06-06 11:51:00,25.0,18.3,230.0,2.6
4451,2021-06-06 12:51:00,27.2,18.9,230.0,2.1
4452,2021-06-06 13:51:00,28.3,18.3,210.0,3.1
4453,2021-06-06 14:51:00,28.3,18.9,200.0,3.6
4454,2021-06-06 15:51:00,30.0,18.9,200.0,3.6
4455,2021-06-06 16:51:00,30.0,20.0,200.0,5.1
4456,2021-06-06 17:51:00,30.0,18.9,190.0,4.6
4457,2021-06-06 18:51:00,28.3,18.9,180.0,7.2
4458,2021-06-06 19:51:00,28.3,18.3,190.0,8.2
4459,2021-06-06 20:51:00,27.8,17.2,190.0,8.8
4460,2021-06-06 21:51:00,26.1,17.2,180.0,7.7
4461,2021-06-06 22:51:00,25.0,17.2,180.0,6.7
4462,2021-06-06 23:51:00,23.9,17.2,190.0,7.7
4463,2021-06-07 00:51:00,22.8,17.2,190.0,7.2
4464,2021-06-07 01:51:00,21.7,17.8,200.0,4.1
4465,2021-06-07 02:51:00,20.6,17.2,190.0,2.6
4466,2021-06-07 03:51:00,20.6,16.7,180.0,2.1
4467,2021-06-07 04:51:00,20.6,17.2,180.0,2.6
4468,2021-06-07 04:59:00,,,,
4469,2021-06-07 05:51:00,20.0,17.2,170.0,2.1
4470,2021-06-07 06:51:00,20.0,17.2,180.0,3.1
4471,2021-06-07 07:51:00,20.0,17.8,180.0,2.6
4472,2021-06-07 08:51:00,19.4,17.8,180.0,2.6
4473,2021-06-07 09:51:00,18.9,17.8,180.0,2.1
4474,2021-06-07 10:51:00,20.6,18.3,200.0,2.1
4475,2021-06-07 11:51:00,21.7,18.3,190.0,2.6
4476,2021-06-07 12:51:00,24.4,20.0,190.0,3.1
4477,2021-06-07 13:51:00,25.0,20.0,180.0,3.6
4478,2021-06-07 14:51:00,26.7,20.6,190.0,3.1
4479,2021-06-07 15:51:00,26.1,20.0,180.0,4.1
4480,2021-06-07 16:51:00,25.6,20.0,180.0,4.6
4481,2021-06-07 17:51:00,25.6,20.0,170.0,4.6
4482,2021-06-07 18:51:00,25.0,20.0,170.0,4.1
4483,2021-06-07 19:51:00,22.8,19.4,170.0,3.6
4484,2021-06-07 20:51:00,22.2,19.4,180.0,2.6
4485,2021-06-07 21:51:00,22.8,19.4,,
4486,2021-06-07 22:51:00,23.9,19.4,200.0,4.6
4487,2021-06-07 23:51:00,21.7,18.9,200.0,2.6
4488,2021-06-08 00:51:00,21.1,18.9,190.0,2.1
4489,2021-06-08 01:51:00,21.1,18.9,180.0,3.1
4490,2021-06-08 02:51:00,20.0,18.9,190.0,5.1
4491,2021-06-08 03:51:00,19.4,18.9,190.0,3.1
4492,2021-06-08 04:51:00,19.4,18.3,200.0,2.6
4493,2021-06-08 04:59:00,,,,
4494,2021-06-08 05:20:00,18.9,18.3,190.0,3.6
4495,2021-06-08 05:51:00,18.9,18.3,190.0,3.1
4496,2021-06-08 06:51:00,18.9,18.3,,
4497,2021-06-08 07:51:00,19.4,18.3,,
4498,2021-06-08 08:51:00,19.4,18.3,140.0,1.5
4499,2021-06-08 09:51:00,19.4,18.9,,
4500,2021-06-08 10:49:00,21.0,19.0,170.0,2.1
4501,2021-06-08 10:51:00,21.1,20.0,170.0,2.1
4502,2021-06-08 11:51:00,21.1,19.4,180.0,2.6
4503,2021-06-08 12:51:00,22.8,20.0,170.0,2.1
4504,2021-06-08 13:51:00,23.9,21.1,200.0,3.1
4505,2021-06-08 14:51:00,25.0,21.1,170.0,3.6
4506,2021-06-08 15:51:00,26.7,21.7,180.0,3.1
4507,2021-06-08 16:51:00,28.3,22.8,170.0,4.1
4508,2021-06-08 17:51:00,27.2,21.7,170.0,6.2
4509,2021-06-08 18:51:00,26.7,21.7,180.0,5.7
4510,2021-06-08 19:51:00,24.4,20.0,150.0,4.6
4511,2021-06-08 20:18:00,23.9,20.0,170.0,3.6
4512,2021-06-08 20:45:00,24.0,21.0,270.0,13.4
4513,2021-06-08 20:51:00,23.0,22.0,280.0,7.7
4514,2021-06-08 21:15:00,22.8,21.7,,
4515,2021-06-08 21:48:00,23.0,22.0,,
4516,2021-06-08 21:51:00,23.3,21.7,,
4517,2021-06-08 22:51:00,23.9,21.7,150.0,1.5
4518,2021-06-08 23:51:00,23.3,21.7,230.0,4.1
4519,2021-06-09 00:51:00,21.7,21.1,220.0,3.1
4520,2021-06-09 01:51:00,22.8,21.7,240.0,3.6
4521,2021-06-09 02:51:00,22.8,21.7,250.0,3.6
4522,2021-06-09 03:51:00,23.3,21.1,270.0,4.1
4523,2021-06-09 04:51:00,22.2,21.1,230.0,3.6
4524,2021-06-09 04:59:00,,,,
4525,2021-06-09 05:51:00,22.2,21.7,220.0,4.1
4526,2021-06-09 06:51:00,21.7,21.1,230.0,4.1
4527,2021-06-09 07:51:00,21.7,21.1,240.0,2.6
4528,2021-06-09 08:51:00,21.7,20.6,230.0,3.1
4529,2021-06-09 09:51:00,21.1,21.1,240.0,3.6
4530,2021-06-09 10:51:00,22.8,21.7,250.0,2.1
4531,2021-06-09 11:51:00,24.4,21.7,,
4532,2021-06-09 12:51:00,26.1,21.1,300.0,3.6
4533,2021-06-09 13:51:00,27.8,21.1,310.0,2.1
4534,2021-06-09 14:51:00,30.0,21.1,,
4535,2021-06-09 15:51:00,31.1,20.6,10.0,2.6
4536,2021-06-09 16:51:00,32.2,20.0,,
4537,2021-06-09 17:51:00,32.2,21.1,200.0,3.1
4538,2021-06-09 18:51:00,30.0,21.7,200.0,5.1
4539,2021-06-09 19:51:00,26.7,21.1,180.0,5.1
4540,2021-06-09 20:18:00,26.7,21.1,180.0,4.6
4541,2021-06-09 20:49:00,28.0,22.0,190.0,5.7
4542,2021-06-09 20:51:00,28.3,21.7,180.0,5.1
4543,2021-06-09 21:51:00,25.6,20.6,200.0,6.2
4544,2021-06-09 22:51:00,25.6,21.1,190.0,5.7
4545,2021-06-09 23:51:00,24.4,21.1,240.0,4.1
4546,2021-06-10 00:51:00,26.1,20.6,250.0,3.6
4547,2021-06-10 01:51:00,25.6,20.6,240.0,2.6
4548,2021-06-10 02:51:00,23.9,20.6,210.0,3.1
4549,2021-06-10 03:51:00,24.4,21.1,250.0,3.1
4550,2021-06-10 04:51:00,26.1,21.1,350.0,4.6
4551,2021-06-10 04:59:00,,,,
4552,2021-06-10 05:51:00,25.0,21.1,350.0,2.1
4553,2021-06-10 06:51:00,25.0,18.9,30.0,5.7
4554,2021-06-10 07:51:00,24.4,16.7,30.0,5.7
4555,2021-06-10 08:51:00,23.3,16.1,40.0,4.1
4556,2021-06-10 09:51:00,22.8,16.1,40.0,4.6
4557,2021-06-10 10:51:00,23.9,15.6,30.0,3.1
4558,2021-06-10 11:51:00,25.0,14.4,40.0,4.6
4559,2021-06-10 12:51:00,25.0,13.3,40.0,5.1
4560,2021-06-10 13:51:00,25.0,13.3,50.0,6.2
4561,2021-06-10 14:51:00,26.1,12.2,70.0,5.7
4562,2021-06-10 15:51:00,25.6,11.7,110.0,7.2
4563,2021-06-10 16:51:00,26.1,11.1,120.0,8.8
4564,2021-06-10 17:51:00,25.6,10.0,110.0,9.3
4565,2021-06-10 18:51:00,25.6,8.3,110.0,10.3
4566,2021-06-10 19:51:00,24.4,8.9,90.0,10.8
4567,2021-06-10 20:51:00,22.8,8.9,120.0,9.8
4568,2021-06-10 21:51:00,22.2,10.0,110.0,6.7
4569,2021-06-10 22:51:00,20.6,10.0,110.0,7.2
4570,2021-06-10 23:51:00,19.4,10.6,100.0,5.7
4571,2021-06-11 00:51:00,18.3,10.0,90.0,4.1
4572,2021-06-11 01:51:00,18.3,10.6,110.0,6.2
4573,2021-06-11 02:51:00,17.8,11.1,110.0,5.1
4574,2021-06-11 03:51:00,17.2,10.6,100.0,5.7
4575,2021-06-11 04:51:00,16.7,10.6,80.0,4.1
4576,2021-06-11 04:59:00,,,,
4577,2021-06-11 05:51:00,16.7,10.0,80.0,4.1
4578,2021-06-11 06:51:00,17.2,9.4,80.0,4.6
4579,2021-06-11 07:51:00,17.2,10.0,70.0,3.6
4580,2021-06-11 08:51:00,16.7,10.0,70.0,4.1
4581,2021-06-11 09:51:00,16.7,10.0,40.0,4.1
4582,2021-06-11 10:51:00,16.7,9.4,50.0,3.6
4583,2021-06-11 11:51:00,16.7,9.4,70.0,4.6
4584,2021-06-11 12:51:00,17.2,9.4,70.0,4.6
4585,2021-06-11 13:51:00,18.9,10.6,70.0,4.1
4586,2021-06-11 14:51:00,21.1,11.1,90.0,4.1
4587,2021-06-11 15:51:00,21.1,12.2,120.0,4.1
4588,2021-06-11 16:51:00,20.0,12.8,110.0,4.1
4589,2021-06-11 17:51:00,19.4,12.2,110.0,3.6
4590,2021-06-11 18:51:00,19.4,13.3,120.0,4.1
4591,2021-06-11 19:51:00,18.9,14.4,110.0,3.6
4592,2021-06-11 20:51:00,18.9,14.4,90.0,3.6
4593,2021-06-11 21:51:00,19.4,15.0,60.0,4.1
4594,2021-06-11 22:51:00,19.4,15.6,100.0,3.1
4595,2021-06-11 23:51:00,19.4,15.6,80.0,3.1
4596,2021-06-12 00:51:00,18.9,15.6,80.0,3.1
4597,2021-06-12 00:57:00,18.9,15.6,90.0,2.6
4598,2021-06-12 01:29:00,18.9,15.6,90.0,3.1
4599,2021-06-12 01:51:00,18.9,15.6,100.0,2.6
4600,2021-06-12 02:51:00,18.9,15.6,90.0,2.6
4601,2021-06-12 03:51:00,18.3,15.6,100.0,3.1
4602,2021-06-12 04:51:00,18.3,15.6,70.0,1.5
4603,2021-06-12 04:59:00,,,,
4604,2021-06-12 05:51:00,18.9,15.6,50.0,3.1
4605,2021-06-12 06:51:00,18.3,15.6,100.0,2.1
4606,2021-06-12 07:51:00,18.3,15.6,20.0,4.1
4607,2021-06-12 08:51:00,18.3,15.0,50.0,1.5
4608,2021-06-12 09:51:00,18.3,15.6,40.0,2.6
4609,2021-06-12 10:51:00,18.3,16.1,70.0,2.6
4610,2021-06-12 11:51:00,20.0,16.1,50.0,3.6
4611,2021-06-12 12:51:00,19.4,15.0,50.0,5.1
4612,2021-06-12 13:14:00,19.4,14.4,50.0,3.6
4613,2021-06-12 13:51:00,20.0,14.4,90.0,3.6
4614,2021-06-12 14:51:00,20.6,13.9,110.0,3.6
4615,2021-06-12 15:20:00,20.0,13.9,130.0,5.1
4616,2021-06-12 15:51:00,18.9,13.3,120.0,6.7
4617,2021-06-12 16:51:00,18.9,8.3,120.0,7.2
4618,2021-06-12 17:51:00,18.9,11.7,120.0,5.7
4619,2021-06-12 18:51:00,19.4,11.1,140.0,4.1
4620,2021-06-12 19:51:00,18.9,12.8,160.0,4.1
4621,2021-06-12 20:51:00,18.9,13.3,130.0,1.5
4622,2021-06-12 21:51:00,19.4,11.7,120.0,2.1
4623,2021-06-12 22:51:00,18.9,12.8,150.0,3.1
4624,2021-06-12 23:51:00,17.8,12.2,170.0,3.6
4625,2021-06-13 00:51:00,16.7,12.8,180.0,4.6
4626,2021-06-13 01:51:00,16.1,13.3,140.0,1.5
4627,2021-06-13 02:51:00,16.1,13.9,,
4628,2021-06-13 03:51:00,15.6,13.3,190.0,2.1
4629,2021-06-13 04:51:00,15.0,13.3,230.0,3.1
4630,2021-06-13 04:59:00,,,,
4631,2021-06-13 05:51:00,15.6,13.3,190.0,2.6
4632,2021-06-13 06:51:00,15.0,13.3,250.0,3.6
4633,2021-06-13 07:51:00,15.0,13.3,240.0,3.6
4634,2021-06-13 08:51:00,15.0,13.3,240.0,2.6
4635,2021-06-13 09:51:00,15.6,13.9,230.0,3.1
4636,2021-06-13 10:51:00,17.8,14.4,240.0,3.1
4637,2021-06-13 11:51:00,18.3,13.3,220.0,4.1
4638,2021-06-13 12:51:00,20.0,13.9,230.0,2.6
4639,2021-06-13 13:51:00,21.1,13.9,220.0,3.1
4640,2021-06-13 14:51:00,21.7,14.4,200.0,4.6
4641,2021-06-13 15:51:00,21.1,14.4,180.0,5.1
4642,2021-06-13 16:51:00,20.6,14.4,170.0,5.1
4643,2021-06-13 17:51:00,21.1,13.3,170.0,6.2
4644,2021-06-13 18:51:00,20.0,13.9,180.0,5.7
4645,2021-06-13 19:51:00,19.4,13.9,190.0,4.1
4646,2021-06-13 20:51:00,20.0,13.9,180.0,5.1
4647,2021-06-13 21:51:00,19.4,13.9,180.0,6.7
4648,2021-06-13 22:51:00,19.4,13.3,180.0,4.6
4649,2021-06-13 23:51:00,18.9,14.4,170.0,6.2
4650,2021-06-14 00:51:00,18.9,14.4,160.0,4.6
4651,2021-06-14 01:51:00,18.9,15.6,170.0,4.6
4652,2021-06-14 02:51:00,18.3,15.6,180.0,4.1
4653,2021-06-14 03:51:00,17.8,16.1,170.0,4.1
4654,2021-06-14 04:51:00,17.8,16.7,190.0,4.1
4655,2021-06-14 04:59:00,,,,
4656,2021-06-14 05:51:00,17.8,16.7,190.0,4.6
4657,2021-06-14 06:51:00,17.8,16.7,180.0,4.1
4658,2021-06-14 07:51:00,17.2,16.7,160.0,2.6
4659,2021-06-14 08:51:00,17.8,16.7,190.0,4.6
4660,2021-06-14 09:51:00,17.8,16.7,160.0,4.6
4661,2021-06-14 10:51:00,17.2,16.1,160.0,4.6
4662,2021-06-14 11:51:00,17.8,16.7,160.0,5.1
4663,2021-06-14 12:34:00,17.8,16.7,160.0,4.6
4664,2021-06-14 12:51:00,18.3,16.7,160.0,5.1
4665,2021-06-14 13:51:00,17.8,16.7,150.0,5.7
4666,2021-06-14 14:16:00,17.8,16.7,150.0,5.7
4667,2021-06-14 14:51:00,17.8,16.7,140.0,5.7
4668,2021-06-14 15:51:00,18.3,17.2,140.0,6.7
4669,2021-06-14 16:51:00,18.9,16.7,140.0,6.2
4670,2021-06-14 17:51:00,21.1,17.2,160.0,6.7
4671,2021-06-14 18:51:00,21.7,16.7,170.0,5.7
4672,2021-06-14 19:51:00,21.7,17.2,160.0,5.7
4673,2021-06-14 20:51:00,21.7,17.2,150.0,6.2
4674,2021-06-14 21:51:00,21.7,17.2,160.0,5.1
4675,2021-06-14 22:51:00,21.1,17.2,140.0,6.2
4676,2021-06-14 23:51:00,19.4,17.2,130.0,4.6
4677,2021-06-15 00:51:00,20.0,17.8,130.0,3.1
4678,2021-06-15 01:48:00,19.0,18.0,170.0,4.6
4679,2021-06-15 01:51:00,19.4,18.3,160.0,4.1
4680,2021-06-15 02:49:00,19.0,18.0,170.0,2.6
4681,2021-06-15 02:51:00,19.4,18.3,160.0,2.1
4682,2021-06-15 03:33:00,19.4,18.9,150.0,3.6
4683,2021-06-15 03:51:00,19.4,18.9,150.0,3.1
4684,2021-06-15 04:51:00,19.4,18.3,170.0,3.6
4685,2021-06-15 04:59:00,,,,
4686,2021-06-15 05:43:00,19.4,18.3,240.0,4.6
4687,2021-06-15 05:51:00,19.4,18.3,230.0,4.1
4688,2021-06-15 06:51:00,18.9,17.8,170.0,4.1
4689,2021-06-15 07:51:00,18.9,18.3,230.0,4.6
4690,2021-06-15 08:51:00,18.9,18.3,310.0,4.1
4691,2021-06-15 09:51:00,19.4,17.8,320.0,3.6
4692,2021-06-15 10:51:00,20.0,18.3,320.0,2.6
4693,2021-06-15 11:51:00,20.6,17.2,260.0,2.1
4694,2021-06-15 12:51:00,21.7,17.2,250.0,2.1
4695,2021-06-15 13:51:00,23.9,16.7,320.0,3.1
4696,2021-06-15 14:51:00,23.9,17.2,,
4697,2021-06-15 15:51:00,24.4,17.8,190.0,4.1
4698,2021-06-15 16:51:00,24.4,17.8,190.0,6.2
4699,2021-06-15 17:51:00,27.2,13.9,260.0,5.7
4700,2021-06-15 18:51:00,27.2,15.6,230.0,6.2
4701,2021-06-15 19:51:00,26.1,16.7,200.0,5.1
4702,2021-06-15 20:32:00,27.2,12.2,260.0,7.7
4703,2021-06-15 20:51:00,27.8,13.3,280.0,7.2
4704,2021-06-15 21:51:00,26.7,12.2,280.0,7.7
4705,2021-06-15 22:51:00,25.0,11.7,290.0,7.7
4706,2021-06-15 23:51:00,23.9,12.2,280.0,7.2
4707,2021-06-16 00:51:00,22.8,12.2,320.0,8.8
4708,2021-06-16 01:51:00,21.7,12.8,320.0,7.7
4709,2021-06-16 02:51:00,20.0,12.8,310.0,7.2
4710,2021-06-16 03:51:00,19.4,12.8,320.0,8.2
4711,2021-06-16 04:51:00,18.9,12.2,330.0,5.7
4712,2021-06-16 04:59:00,,,,
4713,2021-06-16 05:51:00,18.3,12.2,330.0,5.7
4714,2021-06-16 06:51:00,18.3,12.2,330.0,6.7
4715,2021-06-16 07:51:00,17.8,11.1,330.0,5.1
4716,2021-06-16 08:51:00,17.8,11.1,330.0,6.7
4717,2021-06-16 09:51:00,17.2,11.1,320.0,5.1
4718,2021-06-16 10:51:00,18.3,11.1,320.0,5.1
4719,2021-06-16 11:51:00,19.4,11.1,320.0,5.1
4720,2021-06-16 12:51:00,21.7,10.6,340.0,5.1
4721,2021-06-16 13:51:00,22.8,8.3,330.0,6.2
4722,2021-06-16 14:51:00,23.9,6.7,310.0,8.8
4723,2021-06-16 15:51:00,24.4,5.0,350.0,6.7
4724,2021-06-16 16:51:00,24.4,4.4,330.0,6.2
4725,2021-06-16 17:51:00,25.0,6.1,280.0,5.1
